id,category,file_path,original_text,processed_text,sentiment,publish_time,likes,comments,shares
100,comp.windows.x,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.windows.x\67027,"Hi, Experts, I'm kind of new to X. The following question is strange to me. I am trying to modify the contents of the colormap but failed without reason (to me). I am using the following piece of code: toplevel = XtInitialize(argv[0], ""Testcolor"", NULL, 0, &argc, argv); dpy = XtDisplay(toplevel); scr = DefaultScreen(dpy); def_colormap = DefaultColormap(dpy,scr); if(XAllocColorCells(dpy, def_colormap, True, NULL, 0, cells, 5)) { color.pixel = cells[0]; color.red = 250; color.green = 125; color.bl",hi experts kind new following question strange me am trying modify contents colormap failed without reason me am using following piece code toplevel xtinitialize argv testcolor null argc argv dpy xtdisplay toplevel scr defaultscreen dpy def colormap defaultcolormap dpy scr if xalloccolorcells dpy def colormap true null cells color pixel cells color red color green color blue color flags dored dogreen doblue xstorecolor dpy def colormap color printf try allocate color as color pixel color red color green color blue xquerycolor dpy def colormap color printf after allocate color color pixel color red color green color blue else printf error couldn allocate color cells running output try allocate color as after allocate color after xstorecolor xquerycolor just returned original value failure error displayed contents colormap obvious unchanged also tried draw line using colors turned out unmodified colors what problem how modify contents colormap help information appreciated please send mail yang cs umass edu william email yang cs umass edu way follo,负面,2025-03-26 12:44:00,42,231,2
589,talk.politics.guns,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.guns\54447,"In article <93105.215548U28037@uicvm.uic.edu> Jason Kratz <U28037@uicvm.uic.edu> writes: friends That was what I got from your phrasing, too. Well, then, were they (the ones you saw) black? You don't deny seem to deny it, either. by That is the recommended way to practice with a CCW, too. Aim alone is no good for defense, if you can't get the gun rapidly. What, outside of prejudice, would have made it obvious? live it Yes, prejudice is more subtle in the north, isn't it? said. More than enough. ",article uicvm uic edu jason kratz uicvm uic edu writes friends what got from phrasing too well then ones saw black don deny seem deny either recommended way practice ccw too aim alone good defense if can get gun rapidly what outside prejudice made obvious live prejudice more subtle north isn said more than enough understand completely jim jmd handheld com always rethinking there never day when haven rethought can myself bill clinton april if american as am englishman while foreign troop landed country never lay down arms never never never william pitt earl chatham nov,正面,2025-03-30 06:43:00,262,119,86
132,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.sport.baseball\104874,"In article <1993Apr21.172328.29720@bme.ri.ccf.org>, tknuth@bio.ri.ccf.org writes... The injury is to his fielding hand, which is good. Unfortunately, he may have some ligament damage and may require surgery, which would lay him up for a while. Apparently just a strain of some sort. He hasn't been put on the DL, so it's probably just day-to-day. --Aaron",article apr bme ri ccf org tknuth bio ri ccf org writes ... injury fielding hand which good unfortunately ligament damage require surgery which lay him up while apparently just strain sort hasn put dl probably just day day aaron,正面,2025-03-04 17:36:00,634,109,4
289,sci.space,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.space\61481,"In article <1rrhlo$ajb@access.digex.net>, prb@access.digex.net (Pat) writes: .. As Ben says - this re-boost idea is all news to us here. Do you know something we don't? Please supply a source - it would be nice for the schedulers of observations to know where the thing is going to be. These altitude numbers are also way off. My best source has: ""Minimum ST ALTITUDE in the PMDB is: 573 Kilometers"" ""Maximum ST ALTITUDE in the PMDB is: 603 Kilometers"" ""Delta ST ALTITUDE in the PMDB is: 3 Kilometers",article rrhlo ajb access digex net prb access digex net pat writes .. as ben says re boost idea all news here know something don please supply source nice schedulers observations know where thing going altitude numbers also way off best source minimum st altitude pmdb kilometers maximum st altitude pmdb kilometers delta st altitude pmdb kilometers pmdb proposal management data base used schedule observations .. supply calculations check recent postings explained small booster as suggested not now exist comparing mass something doesn exist mass oms fuel seems impossible contamination threat also remains .. longer drag life can understand explain antenna pointing tell me about although arrays can moved perfectly well utilizing second electronics box getting both working much desireable as reclaim redundancy don mean jump helpful suggestions always welcome all know more ideas better want true situation described clearly correctly lest get confused regards wm hathaway,正面,2025-03-05 04:34:00,544,61,30
700,misc.forsale,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\misc.forsale\76657,"I have 9 of these mice which are just taking up space in my office. Please buy them. The price is only $11 and it will only cost you 2.90 to ship USPS if you prepay. Here is all I know about them: Mice 2-button high resolution 400cpi The mice are acutally quite comfortable, much like the new hp ergo mouse. Snugs the hand. -- Scott Harris sharris@chopin.udel.edu",mice which just taking up space office please buy price only only cost ship usps if prepay here all know about mice button high resolution cpi mice acutally quite comfortable much like new hp ergo mouse snugs hand scott harris sharris chopin udel edu,中性,2025-03-11 15:02:00,458,122,51
717,comp.graphics,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.graphics\38924,"In article <1993Apr28.151652.23080@dsd.es.com>, pmartz@dsd.es.com (Paul Martz) writes: |>Does this mean they can either do alpha or stenciling, but not both |>simultaneously? I don't know the answer the to this one, although with 8-bits I would assume that it was one or the other. |> |>> Stereo support yes yes |>> Other: both machines will double buffer or do |> ^^ |>> stereo output per window. Both have an |>> auxiliary video output that is RS-170A, |>> NTSC, and PAL |>Same question again, does",article apr dsd es com pmartz dsd es com paul martz writes mean can either alpha stenciling not both simultaneously don know answer one although bits assume one other stereo support other both machines double buffer stereo output per window both auxiliary video output rs ntsc pal same question again mean can either double buffering stereo not both simultaneously according literature quadruple buffering can double buffered stereo output brian,中性,2025-03-29 19:03:00,412,56,52
287,sci.space,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.space\61461,"I haven't seen any mention of this in a while, so here goes... When the Hubble Telescope was first deployed, one of its high gain antennas was not able to be moved across its full range of motion. It was suspected that it had been snagged on a cable or something. Operational procedures were modified to work around the problem, and later problems have overshadowed the HGA problem. Is there any plan to look at the affected HGA during the HST repair mission, to determine the cause of its limited ra",haven seen mention while here goes ... when hubble telescope first deployed one high gain antennas not able moved across full range motion suspected snagged cable something operational procedures modified work around problem later problems overshadowed hga problem there plan look affected hga during hst repair mission determine cause limited range motion affected hga still limited now capable full range motion steve derry derry larc nasa gov,负面,2025-03-11 05:46:00,104,319,92
767,rec.autos,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.autos\103754,"Deloreans NEVER had a factory V8. They were considering production with a turbo (or twin turbo, I forget) version of the standard V6. As to who produced it, you got me! Jonathan jdrout@scott.skidmore.edu",deloreans never factory considering production turbo twin turbo forget version standard as who produced got me jonathan jdrout scott skidmore edu,中性,2025-03-05 20:28:00,37,70,48
722,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\59181,"In article <1r6g8fINNe88@ceti.cs.unc.edu>, jge@cs.unc.edu (John Eyles) writes: All your friend really has to do is find a Registered Dietician(RD). While most work in hospitals and clinics, many major cities will have RD's who are in ""private practice"" so to speak. Many physicans will refer their patients with Crohn's disease to RD's for dietary help. If you can get your friend's physician to make a referral, medical insurance should pay for the RD's services just like the services of a physical",article finne ceti cs unc edu jge cs unc edu john eyles writes all friend really find registered dietician rd while most work hospitals clinics many major cities rd who private practice speak many physicans refer patients crohn disease rd dietary help if can get friend physician make referral medical insurance pay rd services just like services physical therapist better medical insurance plans cover even if friend plan doesn well worth cost get good diet control intestinal discomfort help intestinal lining heal crohn disease inflammatory disease intestinal lining lipoxygenase inhibitors help decreasing leukotriene formation not aware tea turmeric containing lipoxygenase inhibitors bad inflammation steroids used mild case side effects not worth small benefit gained steroid use upjohn developing new lipoxygenase inhibitor greatly help deal inflammatory diseases not available yet marty,正面,2025-03-01 12:07:00,0,10,63
243,comp.os.ms-windows.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.os.ms-windows.misc\10082,In article <1rgtba$gtn@access.digex.net> farley@access.digex.com (Charles U. Farley) writes: I believe you have the correct files. I think what you'll have to do is go back into Setup and choose change video adapter or whatever it is called. Then the trick is choose the same adaptor you currently have. What Setup does is it actually changes the file WIN.COM whenever you go into it and change the video hardware selection. It incorporates the contents of VGALOGO.RLE into WIN.COM when you do this. ,article rgtba gtn access digex net farley access digex com charles farley writes believe correct files think what ll go back into setup choose change video adapter whatever called then trick choose same adaptor currently what setup actually changes file win com whenever go into change video hardware selection incorporates contents vgalogo rle into win com when trick can also used change startup logo into whatever want sig alert dbstrutt acs ucalgary ca end sig alert,负面,2025-03-08 01:09:00,108,131,17
646,comp.sys.mac.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.sys.mac.hardware\52249,"In article <h01sav.dsyibm.desy.de-230493200218@michael.desy.de>, h01sav.dsyibm.desy.de (Michael M. Savitski) wrote: Your source is wrong. The double speed CD300 is still slow compared to a typical hard disk. The LC can easily handle the SCSI transfer rate of the CD300. None of the current Macs, even the Quadras, support SCSI-2 unless you get a SCSI-2 Nubus Card. You don't have to have double speed to use PhotoCD. It's just faster reading images off of a disk. I think that the CD150 can handle Ph",article sav dsyibm desy de michael desy de sav dsyibm desy de michael savitski wrote source wrong double speed cd still slow compared typical hard disk lc can easily handle scsi transfer rate cd none current macs even quadras support scsi unless get scsi nubus card don double speed use photocd just faster reading images off disk think cd can handle photocd only single session cd can multisession photocd paul,负面,2025-03-08 10:37:00,297,198,73
728,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.baseball\104924,"Does anyone know if the Dick Estelle who does the Radio Reader on NPR is one in the same with the lefty who pitched briefly for the Jints in '64 & '65? Just curious. --->Paul, spending too much time reading the baseball encyclopedia -------------------------------------------------------------------------------- We will stretch no farm animal beyond its natural length paula@koufax.cv.hp.com Paul Andresen Hewlett-Packard (503)-750-3511 home: 3006 NW McKinley Corvallis, OR 97330 (503)-752-8424 A S",anyone know if dick estelle who radio reader npr one same lefty who pitched briefly jints just curious paul spending too much time reading baseball encyclopedia stretch farm animal beyond natural length paula koufax cv hp com paul andresen hewlett packard home nw mckinley corvallis sabr member since,正面,2025-03-20 19:49:00,115,58,12
409,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.baseball\102625,"Bob Gajarsky - Hobokenite writes: Bob, I think that Stark does this sort of thing as a joke, not as a serious prediction. I don't really see why we should shoot him for that. The guys who ought to be shot are the ones who keep claiming how great the Royals' chances are in the AL West, since all evidence indicates that they aren't joking and actually believe it. Bob Davis rbd@thor.ece.uc.edu",bob gajarsky hobokenite writes bob think stark sort thing as joke not as serious prediction don really see why shoot him guys who ought shot ones who keep claiming how great royals chances al west since all evidence indicates aren joking actually believe bob davis rbd thor ece uc edu,正面,2025-03-17 04:46:00,364,140,90
5,rec.autos,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.autos\103741,"mcrosbie@batman.bmd.trw.com writes: {Stuff Deleted} {Stuff Deleted} {More Stuff Deleted} My neighbor runs a Viper(R) distributorship and installs them on all Saturns sold in my area (Anne Arundel County, MD). He has an SC with the Viper voice alarm installed. The alarm does everything, turn on the car, the radio, the heater, roll down windows, unlock the doors... The alarm goes off more frequently on hot days when a person walks by. It gets sensitive up to about 5 feet in 85degree heat. It isn't",mcrosbie batman bmd trw com writes stuff deleted stuff deleted more stuff deleted neighbor runs viper distributorship installs all saturns sold area anne arundel county md sc viper voice alarm installed alarm everything turn car radio heater roll down windows unlock doors ... alarm goes off more frequently hot days when person walks gets sensitive up about feet degree heat isn as bad as convetional siren alarms because doesn continue wail just says protected viper please stand back shuts up ... mainly because person walks away befuddled chintan amin university illinois urbanachampaign mail llama uiuc edu sig under construction hard hat area,负面,2025-03-01 20:38:00,269,136,78
544,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\59109,"In article <1993Apr19.162502.29802@news.eng.convex.com> cash@convex.com (Peter Cash) writes: Senile keratoses. Have nothing to do with the liver. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",article apr news eng convex com cash convex com peter cash writes senile keratoses nothing liver gordon banks jxp skepticism chastity intellect geb cadre dsl pitt edu shameful surrender too soon,中性,2025-03-20 14:26:00,460,131,31
604,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.med\59278,"I got this recipe from a watier on the greek island of samos. They use it as a spread for bread there butit is excellent on gyro's as well. By the way, the actual name is tzatziki. Here is the recipe: yoghurt, chopped garlic, peeled chopped cucumber, salt, white pepper, a little olive oil and a little vinegar. I would love to hear of any other good greek recipes out there. -- Jon Walker jowalker@oboe.calpoly.edu",got recipe from watier greek island samos use as spread bread there butit excellent gyro as well way actual name tzatziki here recipe yoghurt chopped garlic peeled chopped cucumber salt white pepper little olive oil little vinegar love hear other good greek recipes out there jon walker jowalker oboe calpoly edu,正面,2025-03-06 21:15:00,61,51,15
128,sci.electronics,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.electronics\53713,"Hi there, I have a mac 512 with a burned out part which looks like a voltage regulator. The part number is BU 406 and I believe the vender is SGS thomas judging by teh SGS logo printed on the package. If anyone has teh spec for this part I would greatly appreciate an email with the import info so I can find a replacement. Thanx in advance. -Dave dnewman@lynx.northeastern.edu BTW I don't need people telling me to throw the computer away. If I had the money the thing would be in the trash in a sec",hi there mac burned out part which looks like voltage regulator part number bu believe vender sgs thomas judging teh sgs logo printed package if anyone teh spec part greatly appreciate email import info can find replacement thanx advance dave dnewman lynx northeastern edu btw don need people telling me throw computer away if money thing trash second make good terminal if nothing else,正面,2025-03-03 16:04:00,650,119,32
768,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\58119,"In article <C4IHM2.Gs9@watson.ibm.com> clarke@watson.ibm.com (Ed Clarke) writes: The speculum is the little cone that fits on the end of the otoscope. There are also vaginal specula that females and gynecologists are all too familiar with. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ------------------------------------------",article ihm gs watson ibm com clarke watson ibm com ed clarke writes speculum little cone fits end otoscope there also vaginal specula females gynecologists all too familiar gordon banks jxp skepticism chastity intellect geb cadre dsl pitt edu shameful surrender too soon,中性,2025-03-11 23:14:00,417,78,4
724,comp.os.ms-windows.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.os.ms-windows.misc\10165,Hello Cliff Many people on the internet (like us) have to pay for every byte of data passed through subscribed news groups. Bitmaps are large. Bitmaps cost us a lot of money. There are special news-groups for bitmaps because of this. We don't subscribe to them. Put you bitmaps in the right place. Read one of the FAQ guides in the newuser groups and it will tell you all about bitmaps and the thousands of establishments like mine that you have just cost money. Some of them have very limited budget,hello cliff many people internet like pay every byte data passed through subscribed news groups bitmaps large bitmaps cost lot money there special news groups bitmaps because don subscribe put bitmaps right place read one faq guides newuser groups tell all about bitmaps thousands establishments like mine just cost money very limited budgets go away flame distribution usa didn work kenb ken blackler kb jet uk fusion jet joint undertaking abingdon energy oxfordshire england ox ea far future disclaimer please note above personal view not construed as official comment from jet project,正面,2025-03-08 17:30:00,440,50,13
640,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.baseball\104549,"In article <C5JM0M.6Jw@cs.dal.ca>, niguma@ug.cs.dal.ca (Gord Niguma) writes: |> |> Alomar fans left RBI fans and Runs off this list because they are dependant |> on the team. (To a large extent). If Frank Thomas hit first, he'd lose a LOT |> of RBI's; and anyways how many 2nd place hitters have you known to drive |> in 100 runs? Doesn't happen that often.....very unlikely with Devon White's |> ~.300 OBP in front of you... I'm pretty sure that Sandberg has done this at least once. (I know someone",article jm jw cs dal ca niguma ug cs dal ca gord niguma writes alomar fans left rbi fans runs off list because dependant team large extent if frank thomas hit first lose lot rbi anyways how many nd place hitters known drive runs doesn happen often ..... very unlikely devon white obp front ... pretty sure sandberg done least once know someone correct me if wrong rbis runs scored two most important offensive statistics can talk about obp slg all want fact remains team scores more runs wins game flame away john bratt gord niguma fav player john olerud,正面,2025-03-28 17:52:00,308,190,59
408,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.mideast\76291,"In article <1r6qn1INNd0n@flop.ENGR.ORST.EDU> koc@rize.ECE.ORST.EDU (Cetin Kaya Koc) writes: I thought the implication was that the prince destroyed one fourth of the remaining Persian troops on the second round, and then 1/11 of those remaining on the third round. This would mean Answer: a*(1 - 1/2)*(1 - 1/4)*(1 - 1/11) = 280 --> a = 821.333",article qn innd flop engr orst edu koc rize ece orst edu cetin kaya koc writes thought implication prince destroyed one fourth remaining persian troops second round then remaining third round mean answer,负面,2025-03-28 10:44:00,135,253,83
392,comp.sys.mac.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.sys.mac.hardware\51852,"I'm currently having trouble connecting my PB to a true blue (IBM Model 1513) VGA monitor. The display is bearly readable but all the details are seperated into yellow and red colors. ie. a window will have two images one in yellow and a ghost image in red. The background is also a little greenish. I read some time ago, before I ever thought I would hook my mac up to a VGA screen, about an incompatability with some VGA monitors due to the sync on green signal. Does this sound like it could be th",currently trouble connecting pb true blue ibm model vga monitor display bearly readable all details seperated into yellow red colors ie window two images one yellow ghost image red background also little greenish read time ago before ever thought hook mac up vga screen about incompatability vga monitors due sync green signal sound like same demon also read there both hardware putting diode green signal solution software solution problem don details somebody can mail me post checked all faq didn find anything about miss somewhere sure seems good thing one thanks replys charles kuehmann northwestern university steel research group,中性,2025-03-04 00:24:00,170,193,38
32,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.sport.baseball\104894,BOSTON (0) AT SEATTLE (7) BOSTON AB R H BI SEATTLE AB R H BI RILES 2B 3 0 0 0 FELDER LF 4 0 1 1 QUINTANA RF 2 0 0 0 COTTO DH 3 0 0 0 GREENWELL LF 3 0 0 0 SASSER PH 1 0 0 0 DAWSON DH 3 0 0 0 GRIFFEY JR CF 4 0 0 0 M VAUGHN 1B 3 0 0 0 BUHNER RF 3 1 0 0 CALDERON CF 3 0 0 0 BOONE 2B 4 2 3 2 COOPER 3B 3 0 0 0 T MARTINEZ 1B 3 1 1 0 JOHN VALENTIN SS 3 0 0 0 BLOWERS 3B 4 1 2 1 PENA C 3 0 0 0 VALLE C 4 1 2 2 VIZQUEL SS 4 1 2 0 TOTALS 26 0 0 0 TOTALS 34 7 11 6 BOSTON 000 000 000-- 0 SEATTLE 022 102 00x-- 7,boston seattle boston ab bi seattle ab bi riles felder lf quintana rf cotto dh greenwell lf sasser ph dawson dh griffey jr cf vaughn buhner rf calderon cf boone cooper martinez john valentin ss blowers pena valle vizquel ss totals totals boston seattle greenwell dp boston seattle lob boston seattle hr boone off hesketh sb felder blowers ip er bb hr boston hesketh quantrill fossas gr harris ryan seattle bosio hesketh pitched two batters fourth bos dawson vaughn john valentin cooper sea buhner griffey jr blowers boone bb bos riles quintana sea felder buhner martinez umpires hp voltaggio kaiser johnson mckean,正面,2025-03-04 18:27:00,378,130,71
133,comp.sys.ibm.pc.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.sys.ibm.pc.hardware\58841,"I have 1 4Mx9 70ns 36pin SIMM for Sale. It is in perfect condition. It will not work in my system because it requires 72 pin SIMMS. I would like to get what I paid for it. $115 + 3 for insured shipping. In addition, if you have a 4MB 70ns 72 pin EISA or PS/2 type SIMM for sale, drop me a line. Thanks. Nimesh Shah nshah@acs.bu.edu",mx ns pin simm sale perfect condition not work system because requires pin simms like get what paid insured shipping addition if mb ns pin eisa ps type simm sale drop me line thanks nimesh shah nshah acs bu edu,正面,2025-03-09 02:34:00,675,57,31
25,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\talk.politics.mideast\77185,"In article <C6sqCo.IID@ucdavis.edu>, ez000281@hamlet.ucdavis.edu () writes: |> After reading plenty of categorical remarks claiming the arrival of the |> restoration of colonialismo, could anyone 1) define colonialismo, 2) indicate |> what colonial countries remain, 3) indicate what changes indicate that there |> is a restoration in the making? I'll leave questions 1 and 2 to be answered elsewhere, but on question 3) something in the noos today might be an example of the restoration might be. Na",article sqco iid ucdavis edu ez hamlet ucdavis edu writes after reading plenty categorical remarks claiming arrival restoration colonialismo anyone define colonialismo indicate what colonial countries remain indicate what changes indicate there restoration making ll leave questions answered elsewhere question something noos today example restoration namely clinton administration considering asking un establish police force haiti didn hear thing said current govt haiti asked nor there real precedent barring somalia un getting involved internal conflicts also answer question neo colonial countries diffuse lot un security council while am ll take stab new colonialism as defined most articles read entail something nature trusteeship under un sec council democracy aid education free markets free press then out colonialists now assured there civilized country left behind note don support idealized concept simply because think lot hogwash srinivas sunder sunder crhc uiuc edu if university illinois shares views surprised aren smart generally,负面,2025-03-14 16:29:00,97,223,82
200,talk.politics.guns,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.guns\54630,"In article <93104.175256U28037@uicvm.uic.edu> Jason Kratz <U28037@uicvm.uic.edu> writes: Is Kratz claiming that he can reliably visually distinguish an M-16 from an AR-15? That he can see the difference between a semi-auto and a full-auto UZI? That he can see the difference between the various versions (some full-auto, some semi-auto only) of the M-11/9? If so, I'd love to hear the details, if only because they'll demonstrate that Kratz is blowing smoke. Considering that one can design a gun so ",article uicvm uic edu jason kratz uicvm uic edu writes kratz claiming can reliably visually distinguish from ar can see difference between semi auto full auto uzi can see difference between various versions full auto semi auto only if love hear details if only because ll demonstrate kratz blowing smoke considering one can design gun looks just like another gun yet very different properties quite common .... most kids neighborhood quite young when figured out parents car wasn much like richard petty even though looked just like except paint job things different kratz doesn irrelevant if visual inspection outside worked tv acceptable since doesn fact just as good as seeing person doesn mean much andy gave kratz chance back down private,正面,2025-03-28 04:13:00,95,15,88
746,comp.os.ms-windows.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.os.ms-windows.misc\10864,"(I have been having trouble posting this article from within tin for over a week. If you do get multiple copies, my apologies.) Here is a challenge to Microsoft or Microsort Supporters to defend the pathetic state of DOS 6 as an upgrade distribution -- it is a long story but would make good reading for those who are interested in knowing the potential pitfalls of ""upgrading"" to DOS 6 that I have been able to notice after only about a week of playing around with it. My envorinment ============== ",trouble posting article from within tin over week if get multiple copies apologies here challenge microsoft microsort supporters defend pathetic state dos as upgrade distribution long story make good reading who interested knowing potential pitfalls upgrading dos able notice after only about week playing around envorinment ti travelmate winsx sx ram disk system bios version texas instruments cl gd vga bios cirrus logic quadtel advance power manager battery pro texas instruments smart drive cache win dos parameters windows benchmark winbench tm zd labs after updgrading dos not understand why certain things became slow especially after decided try dblspace process finding out why discovered interesting things disk performance double space smart drive while most things not appear slow down most time certain applications appeared run very much slower what interesting commands like chkdsk defrag running far too slowly consider useful standards suspected double space ds decided measure impact system using winbench tm,正面,2025-03-05 01:46:00,372,5,54
61,sci.crypt,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.crypt\16002,"whughes@lonestar.utsa.edu (William W. Hughes) writes: This doesn't work, due to the near-field far-field effect. You may stop someone five yards away from listening in, but someone fifty yards away will be relatively unaffected - unless you pump out hundreds of watts and jam all the neighbourhood TV's as well. In that case the government will stomp on you - ask any radio ham! Democratic governments care even more about their voters' right to watch soap operas than they do about national security",whughes lonestar utsa edu william hughes writes doesn work due near field far field effect stop someone five yards away from listening someone fifty yards away relatively unaffected unless pump out hundreds watts jam all neighbourhood tv as well case government stomp ask radio ham democratic governments care even more about voters right watch soap operas than about national security dictators consider propaganda integral part national security holland cs colostate edu doug holland writes afraid doesn work either can pick up laptop screens without problem most called low radiation monitors also useless description turns out marketing assertion rather than engineering one thought there market monitor which not as hugely expensive as military tempest kit which well enough shielded stop eavesdropping using available receivers built prototype works still sitting lab bench commercial interest exactly zero absence open standards monitor which really low radiation costs dollars more can compete against monitor which just claims low radiation whose only extra cost production pretty blue sticker box ross,负面,2025-03-06 03:49:00,249,157,65
457,alt.atheism,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\alt.atheism\53544,"acooper@mac.cc.macalstr.edu (Turin Turambar, ME Department of Utter Misery) said re. Dan Schaertel's article [if I followed the quoting right]: I think it may also be worthwhile pointing out that if we take the appellation `Rabbi' seriously then Jesus had a full grasp of contemporary `scripture' Mat21:42 Jesus saith unto them, Did ye never read in the scriptures... Mat22:29 Jesus answered and said unto them, Ye do err, not knowing Mat22:29 the scriptures, nor the power of God. Following from thi",acooper mac cc macalstr edu turin turambar me department utter misery said re dan schaertel article if followed quoting right think also worthwhile pointing out if take appellation rabbi seriously then jesus full grasp contemporary scripture mat jesus saith unto ye never read scriptures ... mat jesus answered said unto ye err not knowing mat scriptures nor power god following from wonderful position fulfil prophesies nt says as much mat how then shall scriptures fulfilled mat thus mat all done scriptures mat prophets fulfilled then all disciples mat forsook him fled if books comprising referred scripture not accessible then probably different matter tony,中性,2025-03-11 10:44:00,173,61,6
132,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.sport.baseball\104874,"In article <1993Apr21.172328.29720@bme.ri.ccf.org>, tknuth@bio.ri.ccf.org writes... The injury is to his fielding hand, which is good. Unfortunately, he may have some ligament damage and may require surgery, which would lay him up for a while. Apparently just a strain of some sort. He hasn't been put on the DL, so it's probably just day-to-day. --Aaron",article apr bme ri ccf org tknuth bio ri ccf org writes ... injury fielding hand which good unfortunately ligament damage require surgery which lay him up while apparently just strain sort hasn put dl probably just day day aaron,正面,2025-03-07 11:40:00,634,109,4
599,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.sport.baseball\104647,"In article <13555@news.duke.edu> fierkelab@bchm.biochem.duke.edu (Eric Roush) writes: The garbage started hitting the field well before the Sunday game. It started on Thursday or Friday (I can't recall which games I *didn't* watch on TBS). Deion was getting pelted with trash the whole time, it seemed. The announcers talked about the change in the seating in the bleachers, and how that made it easier for the events that transpired. I actually thought at the start of the Sunday slugfest that since",article news duke edu fierkelab bchm biochem duke edu eric roush writes garbage started hitting field well before sunday game started thursday friday can recall which games didn watch tbs deion getting pelted trash whole time seemed announcers talked about change seating bleachers how made easier events transpired actually thought start sunday slugfest since sunday daygame crowd little different more refined surprise econ duke edu fls econ duke edu fls econ duke edu fls econ duke correspondents email changed new address fls econ duke edu if mail bounces try fls raphael acpub duke edu,正面,2025-03-18 06:13:00,205,95,70
568,alt.atheism,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\alt.atheism\53581,"In article <116533@bu.edu>, jaeger@buphy.bu.edu (Gregg Jaeger) writes: |> In article <1r2idi$6e1@fido.asd.sgi.com> livesey@solntze.wpd.sgi.com (Jon Livesey) writes: |> |> >So now you are saying that an Islamic Bank is something other than |> >BCCI. |> |> >Would you care to explain why it was that when I said ""I hope an |> >Islamic Bank is something other than BCCI"", you called me a childish |> >propagandist. |> |> Yes, sure, because the only obvious reason anyone would make the jump from |> ""BCC",article bu edu jaeger buphy bu edu gregg jaeger writes article idi fido asd sgi com livesey solntze wpd sgi com jon livesey writes now saying islamic bank something other than bcci care explain why when said hope islamic bank something other than bcci called me childish propagandist sure because only obvious reason anyone make jump from bcci islamic bank associating islamic banking muslim ownership case said hoped bcci not islamic bank only reason one generalize from given islamic bank all islamic banks through stereotype one bad therefore all bad case said hoped bcci not islamic bank next think know there bosnia tap case said hoped bcci not islamic bank jon,负面,2025-03-21 01:50:00,161,208,50
